Accepted Name GenBank,Accepted Name GenBank MiSeq Data,MiSeq_Label_190402,PHLAWD,MiSeq Label 190117,MiSeq Accession Number,DNA accession Number,Extraction Date,Collection ,Date Collected,Locality,Summit,Range,Meadow,Occurrence,Elevation (ft),WGS N,WGS W,Herbarium,Barcode,Specimen_voucher,Collected_by,Collection_date,Country,Lat_Lon,Tissue_type
Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus_14408,Lupinus_argenteus,Lupinus_argenteus_var_depressus_14408,14408,2014-408,6-Jun-14,Marx 2013-202,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169682,ID:169403,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus_14647,Lupinus_argenteus,Lupinus_argenteus_var_depressus_14647,14647,2014-647,24-Jun-14,Marx 2013-348,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,id169735,ID:169443,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Luzula_piperi,Luzula_piperi,Luzula_piperi_13572,Luzula_piperi,Luzula_piperi_13572,13572,2013-572,30-Dec-13,Marx 2012-039,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID179700,ID:174313,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Luzula_piperi,Luzula_piperi,Luzula_piperi_14295,,Trisetum_sp_14295,14295,2014-295,26-May-14,Marx 2013-063,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID179635,ID:174246,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Luzula_spicata,Luzula_spicata,Luzula_spicata_13547,Luzula_spicata,Luzula_spicata_13547,13547,2013-547,10-Dec-13,Marx 2012-012,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01,,,none,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01 W,Leaf
Luzula_spicata,Luzula_spicata,Luzula_spicata_14003,Luzula_spicata,Luzula_spicata_14003,14003,2014-003,7-Jan-14,Marx 2012-050,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID179630,ID:174260,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Luzula_spicata,Luzula_spicata,Luzula_spicata_14269,Luzula_spicata,Luzula_spicata_14269,14269,2014-269,19-May-14,Marx 2013-175,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID179578,ID:174211,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Luzula_spicata,Luzula_spicata,Luzula_spicata_14637,Luzula_spicata,Luzula_spicata_14637,14637,2014-637,24-Jun-14,Marx 2013-337,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID179685,ID:174328,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Phlox,Phlox,Phlox_14606,,Phlox_sp_14606,14606,2014-606,18-Jun-14,Marx 2013-305,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169547,ID:169198,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Phlox,Phlox,Phlox_14686,,Phlox_sp_14686,14686,2014-686,25-Jun-14,Marx 2013-389,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169775,ID:169470,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_13544,Sabulina_nuttallii,Minuartia_obtusifolia_13544,13544,2013-544,10-Dec-13,Marx 2012-009,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01,ID,ID169554,ID:169277,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14305,Sabulina_nuttallii,Minuartia_nuttallii_14305,14305,2014-305,26-May-14,Marx 2013-074,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169674,ID:169377,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Sabulina_rubella,Sabulina_rubella,Sabulina_rubella_14697,Claytonia_megarhiza,Claytonia_megarhiza_14697,14697,2014-697,25-Jun-14,Marx 2013-400,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169734,ID:169444,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Cherleria_obtusiloba,,Cherleria_obtusiloba_NA,Minuartia_obtusiloba,NA,NA,,,Marx 2012-021a,31-Jul-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14139,-115.01358,ID,ID169595,ID:169287,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01358 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_13565,Minuartia_obtusiloba,Minuartia_obtusiloba_13565,13565,2013-565,30-Dec-13,Marx 2012-032,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169465,ID:169173,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14304,Minuartia_obtusiloba,Minuartia_obtusiloba_14304,14304,2014-304,26-May-14,Marx 2013-073,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169609,ID:169325,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14249,Minuartia_obtusiloba,Minuartia_obtusiloba_14249,14249,2014-249,7-Mar-14,Marx 2013-154,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169434,ID:169119,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14608,Minuartia_obtusiloba,Minuartia_obtusiloba_14608,14608,2014-608,18-Jun-14,Marx 2013-307,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169504,ID:169227,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14621,Minuartia_obtusiloba,Minuartia_obtusiloba_14621,14621,2014-621,18-Jun-14,Marx 2013-320,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169546,ID:169199,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Cherleria_obtusiloba,,Cherleria_obtusiloba_NA,Minuartia_obtusiloba,NA,NA,2014-679,25-Jun-14,Marx 2013-381,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169771,ID:169466,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Cherleria_obtusiloba,Cherleria_obtusiloba,Cherleria_obtusiloba_14705,Minuartia_obtusiloba,Minuartia_obtusiloba_14705,14705,2014-705,30-Jun-14,Marx 2013-408,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169772,ID:169467,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Musineon_divaricatum,Musineon_divaricatum,Musineon_divaricatum_14236,Musineon_divaricatum,Musineon_divaricatum_14236,14236,2014-236,20-Feb-14,Zion  2012-038,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: treeline,Horstmann Peak,Sawtooth Mountains,0,1,10020,44.11012,-115.00285,ID,ID179705,ID:174329,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.11012 N 115.00285 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_13580,Oxyria_digyna,Oxyria_digyna_13580,13580,2013-580,30-Dec-13,Marx 2012-047,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169500,ID:169184,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14329,Oxyria_digyna,Oxyria_digyna_14329,14329,2014-329,30-May-14,Marx 2013-098,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169638,ID:169341,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14343,Oxyria_digyna,Oxyria_digyna_14343,14343,2014-343,2-Jun-14,Marx 2013-112,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169453,ID:169151,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14257,Oxyria_digyna,Oxyria_digyna_14257,14257,2014-257,19-May-14,Marx 2013-163,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169405,ID:169129,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14445,Oxyria_digyna,Oxyria_digyna_14445,14445,2014-445,10-Jun-14,Marx 2013-243,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169678,ID:169382,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14631,Oxyria_digyna,Oxyria_digyna_14631,14631,2014-631,18-Jun-14,Marx 2013-330,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169507,ID:169230,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Oxyria_digyna,,Oxyria_digyna_14696,Oxyria_digyna,Oxyria_digyna_14696,NA,2014-696,25-Jun-14,Marx 2013-399,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169732,ID:169434,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14125,Oxyria_digyna,Oxyria_digyna_14125,14125,2014-125,10-Feb-14,Zion  2012-003,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169585,ID:169302,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Oxytropis_deflexa,Oxytropis_deflexa,Oxytropis_cf_deflexa_14678,Oxytropis_deflexa,Oxytropis_cf_deflexa_14678,14678,2014-678,25-Jun-14,Marx 2013-380,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169710,ID:169420,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Oxytropis_deflexa,Oxytropis_deflexa,Oxytropis_cf_deflexa_14691,Oxytropis_deflexa,Oxytropis_cf_deflexa_14691,14691,2014-691,25-Jun-14,Marx 2013-394,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169776,ID:169463,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Oxytropis_parryi,Oxytropis_parryi,Oxytropis_parryi_14695,Oxytropis_parryi,Oxytropis_parryi_14695,14695,2014-695,25-Jun-14,Marx 2013-398 ,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169753,ID:169464,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Packera_subnuda,Packera_subnuda,Packera_subnuda_14580,Packera_subnuda,Packera_subnuda_14580,14580,2014-580,12-Jun-14,Marx 2013-279,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID169543,ID:169192,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Parnassia_fimbriata,Parnassia_fimbriata,Parnassia_fimbriata_14370,Parnassia_fimbriata,Parnassia_fimbriata_14370,14370,2014-370,2-Jun-14,Marx 2013-200,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169621,ID:169328,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Pedicularis_groenlandica,Pedicularis_groenlandica,Pedicularis_groenlandica_14410,Pedicularis_groenlandica,Pedicularis_groenlandica_14410,14410,2014-410,6-Jun-14,Marx 2013-204,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169611,ID:169327,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Pedicularis_groenlandica,Pedicularis_groenlandica,Pedicularis_groenlandica_14596,Pedicularis_groenlandica,Pedicularis_groenlandica_14596,14596,2014-596,12-Jun-14,Marx 2013-295,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID169499,ID:169226,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_13570,Penstemon_montanus,Penstemon_montanus_var_idahoensis_13570,13570,2013-570,30-Dec-13,Marx 2012-037,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169487,ID:169169,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_14279,Penstemon_montanus,Penstemon_montanus_var_idahoensis_14279,14279,2014-279,26-May-14,Marx 2013-185,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169399,ID:169095,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_14234,Penstemon_montanus,Penstemon_montanus_var_idahoensis_14234,14234,2014-234,20-Feb-14,Zion  2012-036,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169604,ID:169299,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Penstemon_procerus_var_formosus,Penstemon_procerus_var_formosus,Penstemon_procerus_var_formosus_14447,Penstemon_procerus,Penstemon_procerus_var_formosus_14447,14447,2014-447,10-Jun-14,Marx 2013-245,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID179592,ID:174228,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Penstemon_fruticosus,Penstemon_fruticosus,Penstemon_fruticosus_14676,,Penstemon_sp_14676,14676,2014-676,25-Jun-14,Marx 2013-378,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID179990,ID:174791,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Phacelia_hastata_var_alpina,Phacelia_hastata_var_alpina,Phacelia_hastata_var_alpina_14245,Phacelia_hastata,Phacelia_hastata_14245,14245,2014-245,7-Mar-14,Marx 2013-150,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169406,ID:169128,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Phacelia_hastata_var_alpina,,Phacelia_hastata_var_alpina_NA,Phacelia_hastata,Phacelia_hastata_14457,NA,2014-457,10-Jun-14,Marx 2013-255,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169622,ID:169329,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Phleum_alpinum,Phleum_alpinum,Phleum_alpinum_14423,Phleum_alpinum,Phleum_alpinum_14423,14423,2014-423,6-Jun-14,Marx 2013-217,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID179699,ID:174314,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Phleum_alpinum,Phleum_alpinum,Phleum_alpinum_14594,Phleum_alpinum,Phleum_alpinum_14594,14594,2014-594,12-Jun-14,Marx 2013-293,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID179618,ID:174235,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Phlox_diffusa,Phlox_diffusa,Phlox_cf_diffusa_14624,Phlox_diffusa,Phlox_cf_diffusa_14624,14624,2014-624,18-Jun-14,Marx 2013-323,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169490,ID:169215,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Phlox_condensata,Phlox_condensata,Phlox_cf_condensata_14254,Phlox_pulvinata,Phlox_cf_pulvinata_14254,14254,2014-254,7-Mar-14,Marx 2013-160,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169396,ID:169102,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Phlox_condensata,Phlox_condensata,Phlox_cf_condensata_14461,Phlox_pulvinata,Phlox_cf_pulvinata_14461,14461,2014-461,10-Jun-14,Marx 2013-260,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169643,ID:169336,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
