Annotated_Name,Annotated_Tip,Tip Label 190117,Tip Label 161228,Tip Label 160511,Species ,MiSeq ,PHLAWD,DNA log Species Name,DNA accession #,Tube ,Extraction Date,Collection ,Date Collected,Locality,Summit,Range,Meadow,Occurrence,Elevation (ft),WGS N,WGS W
Luzula_spicata,Luzula_spicata,Luzula_spicata_13547,Luzula_spicata_13547,Juncus_sp_13547,Juncus_sp,13547,Luzula_spicata,Juncus,2013-547,13547,10-Dec-13,Marx 2012-012,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01
Luzula_spicata,Luzula_spicata,Luzula_spicata_14003,Luzula_spicata_14003,Juncus_sp_14003,Juncus_sp,14003,Luzula_spicata,Juncus,2014-003,14003,7-Jan-14,Marx 2012-050,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681
Luzula_spicata,Luzula_spicata,Luzula_spicata_14269,Luzula_spicata_14269,Luzula_sp_14269,Luzula_sp,14269,Luzula_spicata,Luzula sp. ,2014-269,14269,19-May-14,Marx 2013-175,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Luzula_spicata,Luzula_spicata,Luzula_spicata_14637,Luzula_spicata_14637,Juncus_sp_14637,Juncus_sp,14637,Luzula_spicata,Juncus sp.,2014-637,14637,24-Jun-14,Marx 2013-337,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Minuartia_cf_obtusiloba,Phlox_sp,Phlox_sp_14606,Phlox_sp_14606,Minuartia_cf_obtusiloba_14606,Minuartia_cf_obtusiloba,14606,,Minuartia c.f. obtusiloba,2014-606,14606,18-Jun-14,Marx 2013-305,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Minuartia_cf_obtusiloba,Phlox_sp,Phlox_sp_14686,Phlox_sp_14686,Minuartia_cf_obtusiloba_14686,Minuartia_cf_obtusiloba,14686,,Minuartia c.f. obtusiloba,2014-686,14686,25-Jun-14,Marx 2013-389,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Minuartia_obtusifolia,Minuartia_obtusifolia,Minuartia_obtusifolia_13544,Minuartia_nuttallii_13544,Minuartia_nuttallii_13544,Minuartia_nuttallii,13544,Sabulina_nuttallii,Minuartia nuttallii,2013-544,13544,10-Dec-13,Marx 2012-009,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01
Minuartia_nuttallii,Minuartia_nuttallii,Minuartia_nuttallii_14305,Minuartia_nuttallii_14305,Minuartia_nuttallii_14305,Minuartia_nuttallii,14305,Sabulina_nuttallii,Minuartia nuttallii,2014-305,14305,26-May-14,Marx 2013-074,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Minuartia_nuttallii,Claytonia_megarhiza,Claytonia_megarhiza_14697,Claytonia_megarhiza_14697,Minuartia_nuttallii_14697,Minuartia_nuttallii,14697,Claytonia_megarhiza,Minuartia nuttallii,2014-697,14697,25-Jun-14,Marx 2013-400,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Minuartia_obtusiloba,NA,NA,NA,NA,,,Minuartia_obtusiloba,,,,,Marx 2012-021a,31-Jul-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14139,-115.01358
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_13565,Minuartia_obtusiloba_13565,Minuartia_obtusiloba_13565,Minuartia_obtusiloba,13565,Minuartia_obtusiloba,Minuartia obtusiloba,2013-565,13565,30-Dec-13,Marx 2012-032,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_14304,Minuartia_obtusiloba_14304,Minuartia_obtusiloba_14304,Minuartia_obtusiloba,14304,Minuartia_obtusiloba,Minuartia obtusiloba,2014-304,14304,26-May-14,Marx 2013-073,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_14249,Minuartia_obtusiloba_14249,Minuartia_obtusiloba_14249,Minuartia_obtusiloba,14249,Minuartia_obtusiloba,Minuartia obtusiloba,2014-249,14249,7-Mar-14,Marx 2013-154,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_14608,Minuartia_obtusiloba_14608,Minuartia_obtusiloba_14608,Minuartia_obtusiloba,14608,Minuartia_obtusiloba,Minuartia obtusiloba,2014-608,14608,18-Jun-14,Marx 2013-307,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_14621,Minuartia_obtusiloba_14621,Minuartia_obtusiloba_14621,Minuartia_obtusiloba,14621,Minuartia_obtusiloba,Minuartia obtusiloba,2014-621,14621,18-Jun-14,Marx 2013-320,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Minuartia_obtusiloba,Minuartia_obtusiloba_14679,NA,NA,Minuartia_obtusiloba_14679,,,Minuartia_obtusiloba,Minuartia obtusiloba,2014-679,14679,25-Jun-14,Marx 2013-381,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Minuartia_obtusiloba,Minuartia_obtusiloba,Minuartia_obtusiloba_14705,Minuartia_obtusiloba_14705,Minuartia_obtusiloba_14705,Minuartia_obtusiloba,14705,Minuartia_obtusiloba,Minuartia obtusiloba,2014-705,14705,30-Jun-14,Marx 2013-408,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Musineon_divaricatum,Musineon_divaricatum,Musineon_divaricatum_14236,Musineon_divaricatum_14236,Lomatium_sp_14236,Lomatium_sp,14236,Musineon_divaricatum,Lomatium sp.,2014-236,14236,20-Feb-14,Zion  2012-038,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: treeline,Horstmann Peak,Sawtooth Mountains,0,1,10020,44.11012,-115.00285
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_13580,Oxyria_digyna_13580,Oxyria_digyna_13580,Oxyria_digyna,13580,Oxyria_digyna,Oxyria digyna,2013-580,13580,30-Dec-13,Marx 2012-047,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14329,Oxyria_digyna_14329,Oxyria_digyna_14329,Oxyria_digyna,14329,Oxyria_digyna,Oxyria digyna,2014-329,14329,30-May-14,Marx 2013-098,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14343,Oxyria_digyna_14343,Oxyria_digyna_14343,Oxyria_digyna,14343,Oxyria_digyna,Oxyria digyna,2014-343,14343,2-Jun-14,Marx 2013-112,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14257,Oxyria_digyna_14257,Oxyria_digyna_14257,Oxyria_digyna,14257,Oxyria_digyna,Oxyria digyna,2014-257,14257,19-May-14,Marx 2013-163,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14445,Oxyria_digyna_14445,Oxyria_digyna_14445,Oxyria_digyna,14445,Oxyria_digyna,Oxyria digyna,2014-445,14445,10-Jun-14,Marx 2013-243,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14631,Oxyria_digyna_14631,Oxyria_digyna_14631,Oxyria_digyna,14631,Oxyria_digyna,Oxyria digyna,2014-631,14631,18-Jun-14,Marx 2013-330,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Oxyria_digyna,NA,Oxyria_digyna_14696,NA,Oxyria_digyna_14696,,,Oxyria_digyna,Oxyria digyna,2014-696,14696,25-Jun-14,Marx 2013-399,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Oxyria_digyna,Oxyria_digyna,Oxyria_digyna_14125,Oxyria_digyna_14125,Oxyria_digyna_14125,Oxyria_digyna,14125,Oxyria_digyna,Oxyria digyna,2014-125,14125,10-Feb-14,Zion  2012-003,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Oxytropis_cf_deflexa,Oxytropis_cf_deflexa,Oxytropis_cf_deflexa_14678,Oxytropis_cf_deflexa_14678,Oxytropis_cf_deflexa_14678,Oxytropis_cf_deflexa,14678,Oxytropis_deflexa,Oxytropis c.f. deflexa,2014-678,14678,25-Jun-14,Marx 2013-380,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Oxytropis_cf_deflexa,Oxytropis_cf_deflexa,Oxytropis_cf_deflexa_14691,Oxytropis_cf_deflexa_14691,Oxytropis_cf_deflexa_14691,Oxytropis_cf_deflexa,14691,Oxytropis_deflexa,Oxytropis c.f. deflexa,2014-691,14691,25-Jun-14,Marx 2013-394,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Oxytropis_parryi,Oxytropis_parryi,Oxytropis_parryi_14695,Oxytropis_parryi_14695,Oxytropis_parryi_14695,Oxytropis_parryi,14695,Oxytropis_parryi,Oxytropis parryi,2014-695,14695,25-Jun-14,Marx 2013-398 ,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Packera_subnuda,Packera_subnuda,Packera_subnuda_14580,Packera_subnuda_14580,Packera_subnuda_14580,Packera_subnuda,14580,Packera_subnuda,Packera subnuda,2014-580,14580,12-Jun-14,Marx 2013-279,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Parnassia_fimbriata,Parnassia_fimbriata,Parnassia_fimbriata_14370,Parnassia_fimbriata_14370,Parnassia_fimbriata_14370,Parnassia_fimbriata,14370,Parnassia_fimbriata,Parnassia fimbriata,2014-370,14370,2-Jun-14,Marx 2013-200,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Pedicularis_groenlandica,Pedicularis_groenlandica,Pedicularis_groenlandica_14410,Pedicularis_groenlandica_14410,Pedicularis_groenlandica_14410,Pedicularis_groenlandica,14410,Pedicularis_groenlandica,Pedicularis groenlandica,2014-410,14410,6-Jun-14,Marx 2013-204,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Pedicularis_groenlandica,Pedicularis_groenlandica,Pedicularis_groenlandica_14596,Pedicularis_groenlandica_14596,Pedicularis_groenlandica_14596,Pedicularis_groenlandica,14596,Pedicularis_groenlandica,Pedicularis groenlandica,2014-596,14596,12-Jun-14,Marx 2013-295,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_13570,Penstemon_montanus_var_idahoensis_13570,Penstemon_montanus_var_idahoensis_13570,Penstemon_montanus_var_idahoensis,13570,Penstemon_montanus,Penstemon montanus var. idahoensis,2013-570,13570,30-Dec-13,Marx 2012-037,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_14279,Penstemon_montanus_var_idahoensis_14279,Penstemon_montanus_var_idahoensis_14279,Penstemon_montanus_var_idahoensis,14279,Penstemon_montanus,Penstemon montanus var. idahoensis,2014-279,14279,26-May-14,Marx 2013-185,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_14234,Penstemon_montanus_var_idahoensis_14234,Penstemon_montanus_var_idahoensis_14234,Penstemon_montanus_var_idahoensis,14234,Penstemon_montanus,Penstemon montanus var. idahoensis,2014-234,14234,20-Feb-14,Zion  2012-036,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Penstemon_procerus_var_formosus,Penstemon_procerus_var_formosus,Penstemon_procerus_var_formosus_14447,Penstemon_procerus_var_formosus_14447,Unknown_14447,Unknown,14447,Penstemon_procerus,NA,2014-447,14447,10-Jun-14,Marx 2013-245,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Penstemon_sp,Penstemon_sp,Penstemon_sp_14676,Penstemon_sp_14676,Unknown_14676,Unknown,14676,,Unknown,2014-676,14676,25-Jun-14,Marx 2013-378,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Phacelia_hastata,Phacelia_hastata,Phacelia_hastata_14245,Phacelia_hastata_14245,Phacelia_hastata_14245,Phacelia_hastata,14245,Phacelia_hastata,Phacelia hastata,2014-245,14245,7-Mar-14,Marx 2013-150,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Phacelia_hastata,NA,Phacelia_hastata_14457,NA,Phacelia_hastata_14457,,,Phacelia_hastata,Phacelia hastata,2014-457,14457,10-Jun-14,Marx 2013-255,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Phleum_alpinum,Phleum_alpinum,Phleum_alpinum_14423,Phleum_alpinum_14423,Unknown_14423,Unknown,14423,Phleum_alpinum,Unknown,2014-423,14423,6-Jun-14,Marx 2013-217,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Phleum_alpinum,Phleum_alpinum,Phleum_alpinum_14594,Phleum_alpinum_14594,Unknown_14594,Unknown,14594,Phleum_alpinum,Unknown,2014-594,14594,12-Jun-14,Marx 2013-293,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Phlox_cf_diffusa,Phlox_cf_diffusa,Phlox_cf_diffusa_14624,Phlox_cf_diffusa_14624,Phlox_cf_diffusa_14624,Phlox_cf_diffusa,14624,Phlox_diffusa,Phlox c.f. diffusa,2014-624,14624,18-Jun-14,Marx 2013-323,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Phlox_cf_pulvinata,Phlox_cf_pulvinata,Phlox_cf_pulvinata_14254,Phlox_cf_pulvinata_14254,Phlox_cf_pulvinata_14254,Phlox_cf_pulvinata,14254,Phlox_pulvinata,Phlox c.f. pulvinata_,2014-254,14254,7-Mar-14,Marx 2013-160,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Phlox_cf_pulvinata,Phlox_cf_pulvinata,Phlox_cf_pulvinata_14461,Phlox_cf_pulvinata_14461,Phlox_cf_pulvinata_14461,Phlox_cf_pulvinata,14461,Phlox_pulvinata,Phlox c.f. pulvinata,2014-461,14461,10-Jun-14,Marx 2013-260,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Phlox_cf_pulvinata,NA,NA,NA,NA,,NA,Phlox_pulvinata,Phlox c.f. pulvinata_,2015-007,15007,26-Sep-14,Marx 2013-418,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Phlox_pulvinata,Phlox_pulvinata,Phlox_pulvinata_14020,Phlox_pulvinata_14020,Phlox_pulvinata_14020,Phlox_pulvinata,14020,Phlox_pulvinata,Phlox pulvinata,2014-020,14020,15-Jan-14,Clevenger 2012-013,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358
Phlox_pulvinata,Phlox_pulvinata,Phlox_pulvinata_14669,Phlox_pulvinata_14669,Phlox_pulvinata_14669,Phlox_pulvinata,14669,Phlox_pulvinata,Phlox pulvinata,2014-669,14669,25-Jun-14,Marx 2013-371,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Phlox_pulvinata,Phlox_pulvinata,Phlox_pulvinata_14215,Phlox_pulvinata_14215,Phlox_pulvinata_14215,Phlox_pulvinata,14215,Phlox_pulvinata,Phlox pulvinata,2014-215,14215,20-Feb-14,Zion  2012-017,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Phyllodoce_empetriformis,Phyllodoce_empetriformis,Phyllodoce_empetriformis_14021,Phyllodoce_empetriformis_14021,Phyllodoce_empetriformis_14021,Phyllodoce_empetriformis,14021,Phyllodoce_empetriformis,Phyllodoce empetriformis,2014-021,14021,15-Jan-14,Clevenger 2012-014,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358
Phyllodoce_empetriformis,Phyllodoce_empetriformis,Phyllodoce_empetriformis_14291,Phyllodoce_empetriformis_14291,Phyllodoce_empetriformis_14291,Phyllodoce_empetriformis,14291,Phyllodoce_empetriformis,Phyllodoce empetriformis,2014-291,14291,26-May-14,Marx 2013-059,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Phyllodoce_empetriformis,Phyllodoce_empetriformis,Phyllodoce_empetriformis_14359,Phyllodoce_empetriformis_14359,Phyllodoce_empetriformis_14359,Phyllodoce_empetriformis,14359,Phyllodoce_empetriformis,Phyllodoce empetriformis,2014-359,14359,2-Jun-14,Marx 2013-130,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Phyllodoce_empetriformis,Phyllodoce_empetriformis,Phyllodoce_empetriformis_14412,Phyllodoce_empetriformis_14412,Phyllodoce_empetriformis_14412,Phyllodoce_empetriformis,14412,Phyllodoce_empetriformis,Phyllodoce empetriformis,2014-412,14412,6-Jun-14,Marx 2013-206,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
