"","SampleID","PrimerPairID","BarcodeID","ProjectID","MiSeqRun"
"2943","Juncus_drummondii_14129","trnLF","Hotel372","trnL_cf",141219
"2944","Juncus_drummondii_14129","rbcL_5","Lima562","rbcL",150807
"2945","Juncus_paryii_14228","rbcL_5","India390","rbcL",150807
"2946","Juncus_paryii_14228","atpB","Charlie102","atpB_S1494R_S611",160222
"2947","Juncus_paryii_14228","trnT","Alpha6","trn_ab",150807
"2948","Juncus_paryii_14228","atpB2","India390","atpB_S766R_S3",160222
"2949","Juncus_paryii_14228","matK2","India390","matK_3F_3R",160222
"2950","Juncus_paryii_14228","ITS","India409","ITS",150807
"2951","Juncus_paryii_14228","trnLF","Alpha8","trn_cf",150807
"2952","Juncus_paryii_14228","matK","Charlie102","matK_1F_4R",160222
"2953","Juncus_paryii_14228","ndhF","India390","ndhF_5_803",160222
"2954","Juncus_paryii_14228","ndhF3","India390","ndhF_1318_3",160222
"2955","Juncus_paryii_14228","ndhF2","Charlie102","ndhF_803_1318",160222
"2956","Luzula_spicata_14269","matK2","Juliett441","matK_3F_3R",160222
"2957","Luzula_spicata_14269","atpB2","Juliett441","atpB_S766R_S3",160222
"2958","Luzula_spicata_14269","ndhF","Juliett441","ndhF_5_803",160222
"2959","Luzula_spicata_14269","rbcL_5","Juliett441","rbcL",150807
"2960","Luzula_spicata_14269","ITS","Juliett437","ITS",150807
"2961","Luzula_spicata_14269","trnLF","Bravo53","trn_cf",150807
"2962","Luzula_spicata_14269","trnT","Bravo57","trn_ab",150807
"2963","Luzula_spicata_14269","atpB","Delta153","atpB_S1494R_S611",160222
"2964","Luzula_spicata_14269","ndhF3","Juliett441","ndhF_1318_3",160222
"2965","Luzula_spicata_14269","matK","Delta153","matK_1F_4R",160222
"2966","Luzula_spicata_14269","ndhF2","Delta153","ndhF_803_1318",160222
"2967","Trisetum_sp_14295","matK","Delta166","matK_1F_4R",160222
"2968","Trisetum_sp_14295","ndhF2","Delta166","ndhF_803_1318",160222
"2969","Trisetum_sp_14295","ndhF3","Juliett454","ndhF_1318_3",160222
"2970","Trisetum_sp_14295","atpB","Delta166","atpB_S1494R_S611",160222
"2971","Trisetum_sp_14295","rbcL_5","Juliett454","rbcL",150807
"2972","Trisetum_sp_14295","trnLF","Bravo82","trn_cf",150807
"2973","Trisetum_sp_14295","ndhF","Juliett454","ndhF_5_803",160222
"2974","Trisetum_sp_14295","matK2","Juliett454","matK_3F_3R",160222
"2975","Trisetum_sp_14295","trnT","Bravo70","trn_ab",150807
"2976","Trisetum_sp_14295","atpB2","Juliett454","atpB_S766R_S3",160222
"2977","Trisetum_sp_14295","ITS","Juliett473","ITS",150807
"2978","Phlox_sp_14606","atpB2","Foxtrot248","atpB_S766R_S3",160222
"2979","Phlox_sp_14606","trnT","Foxtrot248","trn_ab",150807
"2980","Phlox_sp_14606","matK2","Foxtrot248","matK_3F_3R",160222
"2981","Phlox_sp_14606","ITS","Foxtrot263","ITS",150807
"2982","Phlox_sp_14606","ndhF","Foxtrot248","ndhF_5_803",160222
"2983","Phlox_sp_14606","ndhF3","Foxtrot248","ndhF_1318_3",160222
"2984","Phlox_sp_14606","ndhF2","Hotel344","ndhF_803_1318",160222
"2985","Phlox_sp_14606","rbcL_5","Foxtrot248","rbcL",150807
"2986","Phlox_sp_14606","atpB","Juliett440","atpB_S1494R_S611",160222
"2987","Phlox_sp_14606","trnLF","Foxtrot261","trn_cf",150807
"2988","Phlox_sp_14606","matK","Hotel344","matK_1F_4R",160222
"2989","Phlox_sp_14686","ITS","Lima536","ITS",160222
"2990","Phlox_sp_14686","matK","India432","matK_1F_4R",160222
"2991","Phlox_sp_14686","rbcL_5","Alpha48","rbcL",150807
"2992","Phlox_sp_14686","matK2","Charlie144","matK_3F_3R",160222
"2993","Phlox_sp_14686","ndhF2","India432","ndhF_803_1318",160222
"2994","Phlox_sp_14686","atpB","Kilo528","atpB_S1494R_S611",160222
"2995","Phlox_sp_14686","ndhF3","Charlie144","ndhF_1318_3",160222
"2996","Phlox_sp_14686","trnLF","Lima541","trn_cf",150807
"2997","Phlox_sp_14686","trnT","India432","trn_ab",150807
"2998","Phlox_sp_14686","ndhF","Charlie144","ndhF_5_803",160222
"2999","Phlox_sp_14686","atpB2","Charlie144","atpB_S766R_S3",160222
"3000","Minuartia_obtusifolia_13544","matK","Alpha6","matK_1F_4R",160222
"3001","Minuartia_obtusifolia_13544","atpB2","Kilo486","atpB_S766R_S3",160222
"3002","Minuartia_obtusifolia_13544","ndhF","Kilo486","ndhF_5_803",160222
"3003","Minuartia_obtusifolia_13544","ndhF2","Alpha6","ndhF_803_1318",160222
"3004","Minuartia_obtusifolia_13544","matK2","Kilo486","matK_3F_3R",160222
"3005","Minuartia_obtusifolia_13544","ndhF3","Kilo486","ndhF_1318_3",160222
"3006","Minuartia_obtusifolia_13544","atpB","Alpha6","atpB_S1494R_S611",160222
"3007","Minuartia_obtusifolia_13544","rbcL_5","Kilo486","rbcL",150807
"3008","Minuartia_obtusifolia_13544","trnLF","Golf294","trnL_cf",141219
"3009","Minuartia_obtusifolia_13544","trnT","Golf294","trn_ab",150807
"3010","Minuartia_obtusifolia_13544","ITS","Echo198","ITS",141219
"3011","Minuartia_nuttallii_14305","ndhF","Juliett467","ndhF_5_803",160222
"3012","Minuartia_nuttallii_14305","ndhF2","Delta179","ndhF_803_1318",160222
"3013","Minuartia_nuttallii_14305","matK2","Juliett467","matK_3F_3R",160222
"3014","Minuartia_nuttallii_14305","trnLF","Bravo87","trn_cf",150807
"3015","Minuartia_nuttallii_14305","ndhF3","Juliett467","ndhF_1318_3",160222
"3016","Minuartia_nuttallii_14305","atpB2","Juliett467","atpB_S766R_S3",160222
"3017","Minuartia_nuttallii_14305","rbcL_5","Juliett467","rbcL",150807
"3018","Minuartia_nuttallii_14305","matK","Delta179","matK_1F_4R",160222
"3019","Minuartia_nuttallii_14305","ITS","Juliett478","ITS",150807
"3020","Minuartia_nuttallii_14305","trnT","Bravo83","trn_ab",150807
"3021","Minuartia_nuttallii_14305","atpB","Delta179","atpB_S1494R_S611",160222
"3022","Claytonia_megarhiza_14697","matK","Juliett438","matK_1F_4R",160222
"3023","Claytonia_megarhiza_14697","ndhF","Delta150","ndhF_5_803",160222
"3024","Claytonia_megarhiza_14697","atpB","Lima534","atpB_S1494R_S611",160222
"3025","Claytonia_megarhiza_14697","ndhF2","Juliett438","ndhF_803_1318",160222
"3026","Claytonia_megarhiza_14697","rbcL_5","Bravo54","rbcL",150807
"3027","Claytonia_megarhiza_14697","matK2","Delta150","matK_3F_3R",160222
"3028","Claytonia_megarhiza_14697","trnT","Juliett438","trn_ab",150807
"3029","Claytonia_megarhiza_14697","ndhF3","Delta150","ndhF_1318_3",160222
"3030","Claytonia_megarhiza_14697","atpB2","Delta150","atpB_S766R_S3",160222
"3031","Claytonia_megarhiza_14697","trnLF","Lima547","trn_cf",150807
"3032","Claytonia_megarhiza_14697","ITS","Lima557","ITS",160222
"3033","Minuartia_obtusiloba_13565","matK","Alpha23","matK_1F_4R",160222
"3034","Minuartia_obtusiloba_13565","matK2","Kilo503","matK_3F_3R",160222
"3035","Minuartia_obtusiloba_13565","trnLF","Golf320","trnL_cf",141219
"3036","Minuartia_obtusiloba_13565","ndhF2","Alpha23","ndhF_803_1318",160222
"3037","Minuartia_obtusiloba_13565","ITS","Echo225","ITS",141219
"3038","Minuartia_obtusiloba_13565","ndhF","Kilo503","ndhF_5_803",160222
"3039","Minuartia_obtusiloba_13565","atpB","Alpha23","atpB_S1494R_S611",160222
"3040","Minuartia_obtusiloba_13565","atpB2","Kilo503","atpB_S766R_S3",160222
"3041","Minuartia_obtusiloba_13565","ndhF3","Kilo503","ndhF_1318_3",160222
"3042","Minuartia_obtusiloba_13565","rbcL_5","Kilo503","rbcL",150807
"3043","Minuartia_obtusiloba_13565","trnT","Golf311","trn_ab",150807
"3044","Minuartia_obtusiloba_14249","ITS","India427","ITS",150807
"3045","Minuartia_obtusiloba_14249","rbcL_5","India408","rbcL",150807
"3046","Minuartia_obtusiloba_14249","trnT","Alpha24","trn_ab",150807
"3047","Minuartia_obtusiloba_14249","trnLF","Alpha42","trn_cf",150807
"3048","Minuartia_obtusiloba_14249","ndhF","India408","ndhF_5_803",160222
"3049","Minuartia_obtusiloba_14249","matK2","India408","matK_3F_3R",160222
"3050","Minuartia_obtusiloba_14249","atpB2","India408","atpB_S766R_S3",160222
"3051","Minuartia_obtusiloba_14249","ndhF3","India408","ndhF_1318_3",160222
"3052","Minuartia_obtusiloba_14249","ndhF2","Charlie120","ndhF_803_1318",160222
"3053","Minuartia_obtusiloba_14249","atpB","Charlie120","atpB_S1494R_S611",160222
"3054","Minuartia_obtusiloba_14249","matK","Charlie120","matK_1F_4R",160222
"3055","Minuartia_obtusiloba_14304","ndhF2","Delta186","ndhF_803_1318",160222
"3056","Minuartia_obtusiloba_14304","trnT","Bravo90","trn_ab",150807
"3057","Minuartia_obtusiloba_14304","rbcL_5","Juliett474","rbcL",150807
"3058","Minuartia_obtusiloba_14304","matK","Delta186","matK_1F_4R",160222
"3059","Minuartia_obtusiloba_14304","atpB2","Juliett474","atpB_S766R_S3",160222
"3060","Minuartia_obtusiloba_14304","ndhF","Juliett474","ndhF_5_803",160222
"3061","Minuartia_obtusiloba_14304","ndhF3","Juliett474","ndhF_1318_3",160222
"3062","Minuartia_obtusiloba_14304","ITS","Juliett470","ITS",150807
"3063","Minuartia_obtusiloba_14304","atpB","Delta186","atpB_S1494R_S611",160222
"3064","Minuartia_obtusiloba_14304","matK2","Juliett474","matK_3F_3R",160222
"3065","Minuartia_obtusiloba_14304","trnLF","Bravo94","trn_cf",150807
"3066","Minuartia_obtusiloba_14608","atpB2","Foxtrot257","atpB_S766R_S3",160222
"3067","Minuartia_obtusiloba_14608","matK2","Foxtrot257","matK_3F_3R",160222
"3068","Minuartia_obtusiloba_14608","ndhF3","Foxtrot257","ndhF_1318_3",160222
"3069","Minuartia_obtusiloba_14608","atpB","Juliett449","atpB_S1494R_S611",160222
"3070","Minuartia_obtusiloba_14608","ndhF","Foxtrot257","ndhF_5_803",160222
"3071","Minuartia_obtusiloba_14608","trnLF","Foxtrot262","trn_cf",150807
"3072","Minuartia_obtusiloba_14608","ITS","Foxtrot264","ITS",150807
"3073","Minuartia_obtusiloba_14608","trnT","Foxtrot257","trn_ab",150807
"3074","Minuartia_obtusiloba_14608","ndhF2","Hotel353","ndhF_803_1318",160222
"3075","Minuartia_obtusiloba_14608","matK","Hotel353","matK_1F_4R",160222
"3076","Minuartia_obtusiloba_14608","rbcL_5","Foxtrot257","rbcL",150807
"3077","Minuartia_obtusiloba_14621","ndhF","Foxtrot271","ndhF_5_803",160222
"3078","Minuartia_obtusiloba_14621","atpB2","Foxtrot271","atpB_S766R_S3",160222
"3079","Minuartia_obtusiloba_14621","trnT","Foxtrot271","trn_ab",150807
"3080","Minuartia_obtusiloba_14621","rbcL_5","Foxtrot271","rbcL",150807
"3081","Minuartia_obtusiloba_14621","atpB","Juliett463","atpB_S1494R_S611",160222
"3082","Minuartia_obtusiloba_14621","matK2","Foxtrot271","matK_3F_3R",160222
"3083","Minuartia_obtusiloba_14621","ndhF3","Foxtrot271","ndhF_1318_3",160222
"3084","Minuartia_obtusiloba_14621","matK","Hotel367","matK_1F_4R",160222
"3085","Minuartia_obtusiloba_14621","ndhF2","Hotel367","ndhF_803_1318",160222
"3086","Minuartia_obtusiloba_14621","trnLF","Foxtrot284","trn_cf",150807
"3087","Minuartia_obtusiloba_14621","ITS","Foxtrot286","ITS",150807
"3088",NA,"ndhF","Charlie133","ndhF_5_803",160222
"3089",NA,"ndhF2","India421","ndhF_803_1318",160222
"3090",NA,"matK","India421","matK_1F_4R",160222
"3091",NA,"atpB","Kilo517","atpB_S1494R_S611",160222
"3092",NA,"trnLF","Lima530","trn_cf",150807
"3093",NA,"matK2","Charlie133","matK_3F_3R",160222
"3094",NA,"rbcL_5","Alpha37","rbcL",150807
"3095",NA,"atpB2","Charlie133","atpB_S766R_S3",160222
"3096",NA,"ndhF3","Charlie133","ndhF_1318_3",160222
"3097",NA,"trnT","India421","trn_ab",150807
"3098",NA,"ITS","Lima540","ITS",160222
"3099","Minuartia_obtusiloba_14705","matK2","Delta162","matK_3F_3R",160222
"3100","Minuartia_obtusiloba_14705","ndhF3","Delta162","ndhF_1318_3",160222
"3101","Minuartia_obtusiloba_14705","trnLF","Lima551","trn_cf",150807
"3102","Minuartia_obtusiloba_14705","atpB","Lima546","atpB_S1494R_S611",160222
"3103","Minuartia_obtusiloba_14705","trnT","Juliett450","trn_ab",150807
"3104","Minuartia_obtusiloba_14705","rbcL_5","Bravo66","rbcL",150807
"3105","Minuartia_obtusiloba_14705","atpB2","Delta162","atpB_S766R_S3",160222
"3106","Minuartia_obtusiloba_14705","ndhF","Delta162","ndhF_5_803",160222
"3107","Minuartia_obtusiloba_14705","ndhF2","Juliett450","ndhF_803_1318",160222
"3108","Minuartia_obtusiloba_14705","ITS","Lima569","ITS",160222
"3109","Minuartia_obtusiloba_14705","matK","Juliett450","matK_1F_4R",160222
"3110","Oxyria_digyna_13580","ndhF","Kilo518","ndhF_5_803",160222
"3111","Oxyria_digyna_13580","ITS","Foxtrot241","ITS",141219
"3112","Oxyria_digyna_13580","trnT","Golf326","trn_ab",150807
"3113","Oxyria_digyna_13580","atpB2","Kilo518","atpB_S766R_S3",160222
"3114","Oxyria_digyna_13580","ndhF2","Alpha38","ndhF_803_1318",160222
"3115","Oxyria_digyna_13580","ndhF3","Kilo518","ndhF_1318_3",160222
"3116","Oxyria_digyna_13580","trnLF","Golf335","trnL_cf",141219
"3117","Oxyria_digyna_13580","rbcL_5","Kilo518","rbcL",150807
"3118","Oxyria_digyna_13580","atpB","Alpha38","atpB_S1494R_S611",160222
"3119","Oxyria_digyna_13580","matK","Alpha38","matK_1F_4R",160222
"3120","Oxyria_digyna_13580","matK2","Kilo518","matK_3F_3R",160222
"3121","Oxyria_digyna_14125","ndhF3","Lima552","ndhF_1318_3",160222
"3122","Oxyria_digyna_14125","trnT","Hotel360","trn_ab",150807
"3123","Oxyria_digyna_14125","matK2","Lima552","matK_3F_3R",160222
"3124","Oxyria_digyna_14125","ndhF","Lima552","ndhF_5_803",160222
"3125","Oxyria_digyna_14125","rbcL_5","Lima552","rbcL",150807
"3126","Oxyria_digyna_14125","matK","Bravo72","matK_1F_4R",160222
"3127","Oxyria_digyna_14125","ITS","Foxtrot276","ITS",141219
"3128","Oxyria_digyna_14125","ndhF2","Bravo72","ndhF_803_1318",160222
"3129","Oxyria_digyna_14125","trnLF","Hotel370","trnL_cf",141219
"3130","Oxyria_digyna_14125","atpB2","Lima552","atpB_S766R_S3",160222
"3131","Oxyria_digyna_14125","atpB","Bravo72","atpB_S1494R_S611",160222
"3132","Oxyria_digyna_14257","trnT","Alpha36","trn_ab",150807
"3133","Oxyria_digyna_14257","matK2","India420","matK_3F_3R",160222
"3134","Oxyria_digyna_14257","ndhF3","India420","ndhF_1318_3",160222
"3135","Oxyria_digyna_14257","atpB2","India420","atpB_S766R_S3",160222
"3136","Oxyria_digyna_14257","trnLF","Alpha46","trn_cf",150807
"3137","Oxyria_digyna_14257","ITS","India431","ITS",150807
"3138","Oxyria_digyna_14257","ndhF2","Charlie132","ndhF_803_1318",160222
"3139","Oxyria_digyna_14257","rbcL_5","India420","rbcL",150807
"3140","Oxyria_digyna_14257","matK","Charlie132","matK_1F_4R",160222
"3141","Oxyria_digyna_14257","atpB","Charlie132","atpB_S1494R_S611",160222
"3142","Oxyria_digyna_14257","ndhF","India420","ndhF_5_803",160222
"3143","Oxyria_digyna_14329","ndhF2","Echo207","ndhF_803_1318",160222
"3144","Oxyria_digyna_14329","matK","Echo207","matK_1F_4R",160222
"3145","Oxyria_digyna_14329","ndhF","Golf303","ndhF_5_803",160222
"3146","Oxyria_digyna_14329","rbcL_5","Golf303","rbcL",150807
"3147","Oxyria_digyna_14329","atpB2","Golf303","atpB_S766R_S3",160222
"3148","Oxyria_digyna_14329","ndhF3","Golf303","ndhF_1318_3",160222
"3149","Oxyria_digyna_14329","trnT","Charlie111","trn_ab",150807
"3150","Oxyria_digyna_14329","atpB","Echo207","atpB_S1494R_S611",160222
"3151","Oxyria_digyna_14329","trnLF","Charlie123","trn_cf",150807
"3152","Oxyria_digyna_14329","ITS","Alpha19","ITS",150807
"3153","Oxyria_digyna_14329","matK2","Golf303","matK_3F_3R",160222
"3154","Oxyria_digyna_14343","ndhF","Golf318","ndhF_5_803",160222
"3155","Oxyria_digyna_14343","rbcL_5","Golf318","rbcL",150807
"3156","Oxyria_digyna_14343","trnT","Charlie126","trn_ab",150807
"3157","Oxyria_digyna_14343","ITS","Alpha44","ITS",150807
"3158","Oxyria_digyna_14343","ndhF2","Echo222","ndhF_803_1318",160222
"3159","Oxyria_digyna_14343","matK2","Golf318","matK_3F_3R",160222
"3160","Oxyria_digyna_14343","trnLF","Charlie138","trn_cf",150807
"3161","Oxyria_digyna_14343","atpB2","Golf318","atpB_S766R_S3",160222
"3162","Oxyria_digyna_14343","matK","Echo222","matK_1F_4R",160222
"3163","Oxyria_digyna_14343","atpB","Echo222","atpB_S1494R_S611",160222
"3164","Oxyria_digyna_14343","ndhF3","Golf318","ndhF_1318_3",160222
"3165","Oxyria_digyna_14445","matK","Golf297","matK_1F_4R",160222
"3166","Oxyria_digyna_14445","ndhF","Echo201","ndhF_5_803",160222
"3167","Oxyria_digyna_14445","ITS","Echo200","ITS",150807
"3168","Oxyria_digyna_14445","atpB","India393","atpB_S1494R_S611",160222
"3169","Oxyria_digyna_14445","trnT","Echo201","trn_ab",150807
"3170","Oxyria_digyna_14445","matK2","Echo201","matK_3F_3R",160222
"3171","Oxyria_digyna_14445","rbcL_5","Echo201","rbcL",150807
"3172","Oxyria_digyna_14445","trnLF","Echo198","trn_cf",150807
"3173","Oxyria_digyna_14445","ndhF3","Echo201","ndhF_1318_3",160222
"3174","Oxyria_digyna_14445","atpB2","Echo201","atpB_S766R_S3",160222
"3175","Oxyria_digyna_14445","ndhF2","Golf297","ndhF_803_1318",160222
"3176","Oxyria_digyna_14631","trnT","Foxtrot284","trn_ab",150807
"3177","Oxyria_digyna_14631","atpB","Juliett476","atpB_S1494R_S611",160222
"3178","Oxyria_digyna_14631","matK2","Foxtrot284","matK_3F_3R",160222
"3179","Oxyria_digyna_14631","atpB2","Foxtrot284","atpB_S766R_S3",160222
"3180","Oxyria_digyna_14631","ndhF3","Foxtrot284","ndhF_1318_3",160222
"3181","Oxyria_digyna_14631","ndhF","Foxtrot284","ndhF_5_803",160222
"3182","Oxyria_digyna_14631","rbcL_5","Foxtrot284","rbcL",150807
"3183","Oxyria_digyna_14631","trnLF","Kilo482","trn_cf",150807
"3184","Oxyria_digyna_14631","ITS","Kilo484","ITS",160222
"3185","Oxyria_digyna_14631","matK","Hotel380","matK_1F_4R",160222
"3186","Oxyria_digyna_14631","ndhF2","Hotel380","ndhF_803_1318",160222
"3187","Oxyria_digyna_14696","trnLF","Lima554","trn_cf",150807
"3188","Oxyria_digyna_14696","ndhF3","Delta157","ndhF_1318_3",160222
"3189","Oxyria_digyna_14696","trnT","Juliett445","trn_ab",150807
"3190","Oxyria_digyna_14696","ndhF","Delta157","ndhF_5_803",160222
"3191","Oxyria_digyna_14696","atpB2","Delta157","atpB_S766R_S3",160222
"3192","Oxyria_digyna_14696","atpB","Lima541","atpB_S1494R_S611",160222
"3193","Oxyria_digyna_14696","ndhF2","Juliett445","ndhF_803_1318",160222
"3194","Oxyria_digyna_14696","rbcL_5","Bravo61","rbcL",150807
"3195","Oxyria_digyna_14696","matK","Juliett445","matK_1F_4R",160222
"3196","Oxyria_digyna_14696","ITS","Lima549","ITS",160222
"3197","Oxyria_digyna_14696","matK2","Delta157","matK_3F_3R",160222
"3198","Oxytropis_cf_deflexa_14678","matK","India428","matK_1F_4R",160222
"3199","Oxytropis_cf_deflexa_14678","ndhF","Charlie140","ndhF_5_803",160222
"3200","Oxytropis_cf_deflexa_14678","ndhF3","Charlie140","ndhF_1318_3",160222
"3201","Oxytropis_cf_deflexa_14678","ITS","Lima532","ITS",160222
"3202","Oxytropis_cf_deflexa_14678","ndhF2","India428","ndhF_803_1318",160222
"3203","Oxytropis_cf_deflexa_14678","atpB2","Charlie140","atpB_S766R_S3",160222
"3204","Oxytropis_cf_deflexa_14678","trnLF","Lima537","trn_cf",150807
"3205","Oxytropis_cf_deflexa_14678","rbcL_5","Alpha44","rbcL",150807
"3206","Oxytropis_cf_deflexa_14678","trnT","India428","trn_ab",150807
"3207","Oxytropis_cf_deflexa_14678","atpB","Kilo524","atpB_S1494R_S611",160222
"3208","Oxytropis_cf_deflexa_14678","matK2","Charlie140","matK_3F_3R",160222
"3209","Oxytropis_cf_deflexa_14691","ndhF3","Delta147","ndhF_1318_3",160222
"3210","Oxytropis_cf_deflexa_14691","ndhF","Delta147","ndhF_5_803",160222
"3211","Oxytropis_cf_deflexa_14691","matK","Juliett435","matK_1F_4R",160222
"3212","Oxytropis_cf_deflexa_14691","trnLF","Lima536","trn_cf",150807
"3213","Oxytropis_cf_deflexa_14691","trnT","Juliett435","trn_ab",150807
"3214","Oxytropis_cf_deflexa_14691","ITS","Lima554","ITS",160222
"3215","Oxytropis_cf_deflexa_14691","atpB2","Delta147","atpB_S766R_S3",160222
"3216","Oxytropis_cf_deflexa_14691","matK2","Delta147","matK_3F_3R",160222
"3217","Oxytropis_cf_deflexa_14691","rbcL_5","Bravo51","rbcL",150807
"3218","Oxytropis_cf_deflexa_14691","atpB","Lima531","atpB_S1494R_S611",160222
"3219","Oxytropis_cf_deflexa_14691","ndhF2","Juliett435","ndhF_803_1318",160222
"3220","Oxytropis_parryi_14695","matK","Juliett437","matK_1F_4R",160222
"3221","Oxytropis_parryi_14695","rbcL_5","Bravo53","rbcL",150807
"3222","Oxytropis_parryi_14695","ndhF","Delta149","ndhF_5_803",160222
"3223","Oxytropis_parryi_14695","ndhF2","Juliett437","ndhF_803_1318",160222
"3224","Oxytropis_parryi_14695","ndhF3","Delta149","ndhF_1318_3",160222
"3225","Oxytropis_parryi_14695","trnLF","Lima546","trn_cf",150807
"3226","Oxytropis_parryi_14695","matK2","Delta149","matK_3F_3R",160222
"3227","Oxytropis_parryi_14695","atpB2","Delta149","atpB_S766R_S3",160222
"3228","Oxytropis_parryi_14695","atpB","Lima533","atpB_S1494R_S611",160222
"3229","Oxytropis_parryi_14695","trnT","Juliett437","trn_ab",150807
"3230","Oxytropis_parryi_14695","ITS","Lima556","ITS",160222
"3231","Packera_subnuda_14580","matK","Golf323","matK_1F_4R",160222
"3232","Packera_subnuda_14580","trnLF","Echo239","trn_cf",150807
"3233","Packera_subnuda_14580","atpB","India419","atpB_S1494R_S611",160222
